Date,Discharge,TX01,PP01,TX02,TX04
2012/6/21,8.71,24.27,18.69,25.5,23.4
2012/6/22,10.34,26.95,3.06,32.1,24.2
2012/6/23,7.71,27.6,1.36,32.2,24.7
2012/6/24,6.13,28.925,0,33.9,25.2
2012/6/25,4.11,28.89090909,0.17,33.8,25.2
2012/6/26,5.86,29.05,4.52,33.5,26.3
2012/6/27,5.73,29.225,2.97,33.9,26
2012/6/28,4.34,29.99583333,0,33.6,25.8
2012/6/29,2.93,29.78333333,0.86,33.2,27.4
2012/6/30,3.06,29.475,4.84,32.8,26.3
2012/7/1,2.92,30.22083333,1.16,33.6,27.6
2012/7/2,2.92,29.69583333,0,33.2,26.2
2012/7/3,2.92,30.47083333,0,35.1,25.3
2012/7/4,2.98,30.375,0,34.9,26.4
2012/7/5,2.82,30.22857143,0,34,26.8
2012/7/6,4.01,29.69166667,14.48,33.5,27.4
2012/7/7,3.24,29.88333333,0.65,33.4,26.4
2012/7/8,2.66,30.43333333,0,34.7,26.4
2012/7/9,2.66,30.87727273,0,35.1,26.5
2012/7/10,2.66,31.91904762,0,36.7,27.5
2012/7/11,2.9,30.99583333,0,35.2,26.4
2012/7/12,2.62,30.79166667,0,35.7,26.5
2012/7/13,2.72,30.66521739,0,35.7,25.9
2012/7/14,2.78,31.175,0,35.5,27.1
2012/7/15,2.87,30.53333333,6.97,35.6,27.5
2012/7/16,3.65,28.50869565,27.18,34.2,25
2012/7/17,2.99,29.8375,0.65,34,25.3
2012/7/18,2.74,30.27083333,0,32.9,26.7
2012/7/19,2.84,30.47916667,0.36,34.9,27.8
2012/7/20,2.69,31.28333333,0,34.5,26.9
2012/7/21,2.68,32.19166667,0,35.1,30.3
2012/7/22,2.79,30.75833333,0,33.8,27.7
2012/7/23,2.74,30.12083333,0.36,34,26.5
2012/7/24,2.67,31.16666667,0,34.1,28.1
2012/7/25,2.77,30.17391304,0,34.1,26.6
2012/7/26,3.11,27.45,17.96,30.8,26
2012/7/27,2.84,29.84583333,0,33.8,25.1
2012/7/28,2.78,31.04347826,0.85,34.9,27.1
2012/7/29,2.7,30.98333333,0,34.3,28.9
2012/7/30,2.84,28.00833333,14.02,29.6,26.7
2012/7/31,30.1,28.09565217,122.81,30.3,26
2012/8/1,183,27.11666667,219.36,29.6,25.4
2012/8/2,355.08,26.53636364,347.37,28,25.3
2012/8/3,76.41,28.06666667,15.82,31.6,25.4
2012/8/4,43.04,28.49583333,15.3,33,25.7
2012/8/5,32.41,28.08333333,9.11,31.1,25.7
2012/8/6,23.69,28.75555556,8.68,32.1,26.6
2012/8/7,19.1,30.5,0,34.4,26.5
2012/8/8,15.72,33.625,0,37.2,28.5
2012/8/9,14.29,29.22916667,16.96,35,26.2
2012/8/10,12.98,29.86363636,0,33.5,25.6
2012/8/11,12.64,29.55,3.42,34.6,26.5
2012/8/12,20.93,29.04444444,19.79,34,25.7
2012/8/13,17.62,28.58333333,2.09,33.4,25.6
2012/8/14,13.39,30.53076923,0,33.9,25.8
2012/8/15,12.25,30.89166667,0,33.9,28.8
2012/8/16,12.29,30.15625,8.86,34,26.6
2012/8/17,13.89,27.67222222,29.42,32.9,25.7
2012/8/18,12.76,28.40588235,3.92,33.9,25.3
2012/8/19,12.13,29.67,0,34.7,25.8
2012/8/20,11.97,30.025,0,34.1,26.4
2012/8/21,11.57,31.22666667,1.73,34.3,27.5
2012/8/22,13.31,28.865,32.37,32.9,25.5
2012/8/23,58.74,28.6,94.4,31.6,26.6
2012/8/24,46.17,29.715,34.5,31.3,28.4
2012/8/25,32.11,30.09130435,1.3,32.8,27.9
2012/8/26,30.05,27.91666667,33.25,30.3,26.2
2012/8/27,47.59,29.40588235,29.61,33.3,25.7
2012/8/28,28.4,28.44347826,17.31,30,27.3
2012/8/29,27.3,29.34285714,0.17,30.8,27.5
2012/8/30,58.18,27.42,104.15,32.1,25.6
2012/8/31,46.2,27.02307692,16.97,32.4,24.2
2012/9/1,29.33,27.01538462,7.81,32.5,24.3
2012/9/2,21.63,27.96428571,0,32.9,24.4
2012/9/3,21.79,27.77619048,13.34,32.3,25.2
2012/9/4,19.46,28.88333333,0,33.4,24.4
2012/9/5,14.74,29.95,0,34.1,25.8
2012/9/6,12.43,29.95416667,0,34.1,26.2
2012/9/7,12.88,29.40416667,0,34.1,26.3
2012/9/8,12.35,29.60416667,0,33.7,26.2
2012/9/9,12.05,29.56086957,0,33.8,26.5
2012/9/10,11.79,29.88333333,0,34.3,26.3
2012/9/11,11.75,29.11304348,0,33.1,25.6
2012/9/12,11.66,29.18333333,0,33.1,25.5
2012/9/13,11.91,28.2125,3.17,32.3,26
2012/9/14,43.51,25.87391304,139.39,28.6,24.3
2012/9/15,151.5,24.44166667,152.74,25.3,23.2
2012/9/16,52.55,23.52352941,8.24,25.4,22.1
2012/9/17,27.01,24.35652174,0,28.6,20.4
2012/9/18,19.82,25.05,0,27.7,21.7
2012/9/19,16.21,24.33636364,5.18,26.4,21.1
2012/9/20,13.87,24.43333333,0.18,27.1,22.2
2012/9/21,12.47,28.62857143,2.55,31.9,24.1
2012/9/22,15.69,27.88695652,0,31.7,24.5
2012/9/23,12.15,27.9625,0,29.8,26.7
2012/9/24,12.02,25.79047619,2.6,26.5,25
2012/9/25,11.64,26.42,0,28.2,24.9
2012/9/26,11.4,27.32,0,30.4,25.8
2012/9/27,12.22,26.34444444,15.37,28.4,24.8
2012/9/28,49.44,25.01818182,86.23,26.5,23.7
2012/9/29,55.41,22.915,11.56,24.6,20.3
2012/9/30,24.9,23.55454545,0,25,22.1
2012/10/1,16.92,23.62083333,0,26.5,21.1
2012/10/2,13.41,23.845,0,27.2,20.5
2012/10/3,11.61,23.2625,0,26.9,20.3
2012/10/4,11.32,23.94166667,0,27.4,20.2
2012/10/5,10.54,25.19,0,28.8,22.6
2012/10/6,,24.945,0.65,27,23.1
2012/10/7,,23.80588235,0,25.7,21.6
2012/10/8,,23.48888889,0,26.3,22.3
2012/10/9,,-0.4,0.65,-0.4,-0.4
2012/10/10,,-0.4,1,-0.4,-0.4
2012/10/11,,-0.4,1.47,-0.4,-0.4
2012/10/12,,-0.4,0,-0.4,-0.4
2012/10/13,,-0.4,0,-0.4,-0.4
2012/10/14,,-0.4,0,-0.4,-0.4
2012/10/15,,-0.4,0,-0.4,-0.4
2012/10/16,,-0.4,0,-0.4,-0.4
2012/10/17,,-0.4,2.13,-0.4,-0.4
2012/10/18,,-0.4,0,-0.4,-0.4
2012/10/19,,-0.4,0,-0.4,-0.4
2012/10/20,,-0.4,0,-0.4,-0.4
2012/10/21,,-0.4,0,-0.4,-0.4
2012/10/22,,-0.4,0,-0.4,-0.4
2012/10/23,,-0.4,2.6,-0.4,-0.4
2012/10/24,,-0.4,0,-0.4,-0.4
2012/10/25,,-0.4,0,-0.4,-0.4
2012/10/26,,-0.4,0,-0.4,-0.4
2012/10/27,,-0.4,0,-0.4,-0.4
2012/10/28,,-0.4,0,-0.4,-0.4
2012/10/29,,-0.4,0,-0.4,-0.4
2012/10/30,,-0.4,22.93,-0.4,-0.4
2012/10/31,,-0.4,50.99,-0.4,-0.4
2012/11/1,2.61,-0.4,1.95,-0.4,-0.4
2012/11/2,0.43,-0.4,0,-0.4,-0.4
2012/11/3,2.87,-0.4,0,-0.4,-0.4
2012/11/4,4.73,-0.4,0,-0.4,-0.4
2012/11/5,4.17,-0.4,0,-0.4,-0.4
2012/11/6,3.93,-0.4,0,-0.4,-0.4
2012/11/7,4.22,-0.4,0,-0.4,-0.4
2012/11/8,4.13,-0.4,0,-0.4,-0.4
2012/11/9,4.26,-0.4,0,-0.4,-0.4
2012/11/10,4.25,-0.4,0.18,-0.4,-0.4
2012/11/11,4.61,-0.4,3.68,-0.4,-0.4
2012/11/12,3.99,-0.4,0.82,-0.4,-0.4
2012/11/13,4.06,-0.4,0,-0.4,-0.4
2012/11/14,3.92,-0.4,0,-0.4,-0.4
2012/11/15,3.87,-0.4,0,-0.4,-0.4
2012/11/16,3.97,-0.4,0,-0.4,-0.4
2012/11/17,6.58,-0.4,27.44,-0.4,-0.4
2012/11/18,5.91,-0.4,14.43,-0.4,-0.4
2012/11/19,5.2,-0.4,0.65,-0.4,-0.4
2012/11/20,4.74,-0.4,0,-0.4,-0.4
2012/11/21,4.49,-0.4,0.18,-0.4,-0.4
2012/11/22,17.06,-0.4,55.17,-0.4,-0.4
2012/11/23,29.45,-0.4,78.73,-0.4,-0.4
2012/11/24,17.54,-0.4,2.67,-0.4,-0.4
2012/11/25,8.36,-0.4,1.01,-0.4,-0.4
2012/11/26,10.78,-0.4,35.52,-0.4,-0.4
2012/11/27,19.06,-0.4,9.5,-0.4,-0.4
2012/11/28,13.09,-0.4,10.98,-0.4,-0.4
2012/11/29,25.02,-0.4,32.51,-0.4,-0.4
2012/11/30,30.75,-0.4,45.28,-0.4,-0.4
2012/12/1,29.65,-0.4,34.32,-0.4,-0.4
2012/12/2,36.1,-0.4,44.17,-0.4,-0.4
2012/12/3,25.77,-0.4,5.74,-0.4,-0.4
2012/12/4,17.46,-0.4,0,-0.4,-0.4
2012/12/5,22.07,-0.4,38.81,-0.4,-0.4
2012/12/6,21.65,-0.4,6.44,-0.4,-0.4
2012/12/7,15.83,-0.4,0.52,-0.4,-0.4
2012/12/8,16.58,-0.4,38.87,-0.4,-0.4
2012/12/9,29.74,-0.4,18.25,-0.4,-0.4
2012/12/10,20.11,-0.4,0,-0.4,-0.4
2012/12/11,14.77,-0.4,8.76,-0.4,-0.4
2012/12/12,10.8,-0.4,4.08,-0.4,-0.4
2012/12/13,7.83,-0.4,0,-0.4,-0.4
2012/12/14,6.49,-0.4,0,-0.4,-0.4
2012/12/15,6.11,-0.4,0,-0.4,-0.4
2012/12/16,5.92,-0.4,0,-0.4,-0.4
2012/12/17,5.67,-0.4,0.65,-0.4,-0.4
2012/12/18,5.8,-0.4,16.87,-0.4,-0.4
2012/12/19,1.87,-0.4,3.61,-0.4,-0.4
2012/12/20,1.35,-0.4,0,-0.4,-0.4
2012/12/21,0.88,-0.4,0,-0.4,-0.4
2012/12/22,1.04,-0.4,4.55,-0.4,-0.4
2012/12/23,0.84,-0.4,11.18,-0.4,-0.4
2012/12/24,0.37,-0.4,0.65,-0.4,-0.4
2012/12/25,0.33,-0.4,0,-0.4,-0.4
2012/12/26,0.3,-0.4,0,-0.4,-0.4
2012/12/27,0.21,-0.4,6.09,-0.4,-0.4
2012/12/28,0.71,-0.4,1.99,-0.4,-0.4
2012/12/29,0.32,-0.4,1.83,-0.4,-0.4
2012/12/30,11.93,-0.4,37.37,-0.4,-0.4
2012/12/31,2.95,-0.4,0,-0.4,-0.4
2013/1/1,7.85,14.70833333,5.38,15.4,14.1
2013/1/2,7.07,18.125,4.14,21.4,15.3
2013/1/3,13.47,15.25,21.51,17,14
2013/1/4,11.6,16.52916667,2.84,18.5,14.3
2013/1/5,8.82,17.8173913,3.61,19.4,16.7
2013/1/6,7.24,19.59166667,3.9,21.7,18.3
2013/1/7,6.67,19.6875,2.13,21.6,18.4
2013/1/8,7.04,17.39583333,10.61,19,16.1
2013/1/9,17.32,15.24583333,24.27,15.8,14.6
2013/1/10,16.62,15.24583333,4.73,15.8,14.6
2013/1/11,9.22,18.8875,0,22.8,15.1
2013/1/12,10.05,18.82916667,24.72,19.6,17.9
2013/1/13,17.9,17.06086957,19.49,18.9,15.7
2013/1/14,18.67,15.5625,0.17,17.1,14
2013/1/15,7.43,17.925,0.36,24,14.3
2013/1/16,4.84,17.40416667,1.95,22.4,12.9
2013/1/17,4.68,14.37083333,7.5,16.7,12.5
2013/1/18,4.36,13.87083333,0.65,15,12.3
2013/1/19,4.13,18.07916667,0,22.5,14.6
2013/1/20,3.82,18.45,0,24.8,12.7
2013/1/21,3.69,20.93333333,0,28,15.4
2013/1/22,3.53,20.02083333,0,23.5,17.8
2013/1/23,3.46,18.55416667,0.65,19.3,18.1
2013/1/24,3.46,19.66086957,0,23.5,17.1
2013/1/25,3.37,16.76666667,1.48,18.2,15.9
2013/1/26,3.41,17.82083333,0.65,19.9,15.7
2013/1/27,3.42,15.62083333,2.66,16.9,14.3
2013/1/28,3.34,16.90833333,0,18.8,15
2013/1/29,3.15,17.48333333,0,22.4,13.7
2013/1/30,2.93,18.52083333,0,22.2,14.4
2013/1/31,2.92,19.17916667,0,26.9,13
2013/2/1,2.85,20.60416667,0,25.7,14.9
2013/2/2,2.92,21.9625,0,25.1,18.1
2013/2/3,2.9,20.5875,0,24.1,17.4
2013/2/4,2.93,23.575,0,28.9,17.9
2013/2/5,3.05,21.15217391,0,24.3,16.3
2013/2/6,3.05,20.45416667,0,22.3,18.8
2013/2/7,3.01,20.64782609,2.77,24.4,17.8
2013/2/8,3.15,15.33809524,9.28,17.2,14.2
2013/2/9,3.11,15.8826087,1.3,18,14.3
2013/2/10,2.98,17.52916667,1.3,19.5,15.8
2013/2/11,2.9,19.30869565,0.65,21,17.3
2013/2/12,2.88,17.42272727,1.3,19.3,15.6
2013/2/13,2.89,17.7,2.6,20.3,15.3
2013/2/14,2.87,19.4,0,21.8,17.7
2013/2/15,2.9,17.40869565,1.95,18.4,15.9
2013/2/16,2.9,18.64166667,0.65,20.8,15.8
2013/2/17,2.96,22.14166667,0,28.4,18.7
2013/2/18,2.85,23.22916667,0,29.1,17.6
2013/2/19,2.88,18.02916667,3.9,22.7,14.7
2013/2/20,2.87,16.32083333,0.83,17.9,14.4
2013/2/21,2.84,19.27083333,1.95,21.4,17.9
2013/2/22,3.12,16.96956522,9.33,18.7,15.5
2013/2/23,2.98,17.53333333,2.12,19.1,16.4
2013/2/24,2.85,21.5125,0,25.3,19
2013/2/25,2.78,20.95,0,26.4,17.1
2013/2/26,2.88,22.37083333,0,28,17.8
2013/2/27,3.1,20.05,17.34,21.1,18.7
2013/2/28,,21.8625,0,27.3,19.5
2013/3/1,,21.70833333,2.64,28.4,16.9
2013/3/2,,14.3875,7.32,16.4,13.7
2013/3/3,,13.70833333,4.08,14.1,13.3
2013/3/4,,16.4,0,19.4,12.5
2013/3/5,,20.02608696,0,23.5,16.8
2013/3/6,,20.13333333,0,25.9,15.4
2013/3/7,,20.0375,0,26.9,14.9
2013/3/8,,20.95,0,28.9,13.7
2013/3/9,,22.05833333,0,28.9,15.4
2013/3/10,,22.46521739,0,29.1,19.6
2013/3/11,,19.43478261,0,20.8,18.3
2013/3/12,,21.43478261,0,27.6,16.5
2013/3/13,,22.525,0.17,29.6,16
2013/3/14,,16.14761905,1.95,17.4,15.3
2013/3/15,,18.37916667,1.48,19.5,17.4
2013/3/16,,20.90833333,0,25,16.6
2013/3/17,,22.74166667,0,28.4,18.1
2013/3/18,,24.90416667,0,28.9,20.9
2013/3/19,,25.19166667,1.19,28.2,22.9
2013/3/20,,24.6875,2.32,28.2,19.2
2013/3/21,,20.88333333,0.65,23.4,18.6
2013/3/22,,24.6625,0,29.8,19.6
2013/3/23,,24.54583333,0,27.6,22.8
2013/3/24,,22.99583333,10.64,26,18.1
2013/3/25,,18.35,1.48,19.5,17.3
2013/3/26,,20.9875,14.15,27.4,18.4
2013/3/27,,19.19583333,3.49,19.9,18
2013/3/28,,20.4125,14.32,21.9,18.9
2013/3/29,,19.34583333,2.96,20.2,18
2013/3/30,,20.51666667,0.18,23.1,18.3
2013/3/31,,20.07083333,17.83,21.1,19
2013/4/1,,22.4,10.25,24.7,21.1
2013/4/2,,20.75652174,5.95,21.9,18.9
2013/4/3,,20.43333333,19.49,26.2,15.6
2013/4/4,,22.2375,4.98,25.6,19.6
2013/4/5,,23.06521739,35.54,24.6,21.4
2013/4/6,,19.19583333,24.05,24,15.2
2013/4/7,,17.15,0.18,19.3,15.3
2013/4/8,,21.39583333,0,25.8,17.9
2013/4/9,,19.88333333,10.23,21.8,18.3
2013/4/10,,19.4,2.38,20.2,17.5
2013/4/11,,18.59166667,26.81,20.8,16.5
2013/4/12,,16.37083333,32.84,19.8,14.8
2013/4/13,,19.8,2.96,21.3,18.2
2013/4/14,,19.075,19.67,19.9,18.2
2013/4/15,,23.95833333,0,30.4,18.5
2013/4/16,,24.59166667,0.17,28.4,20.2
2013/4/17,,27.00833333,0,31.8,22.9
2013/4/18,,27.1375,1.48,31.2,24.3
2013/4/19,,22.68695652,19.41,23.8,22.1
2013/4/20,,22.85,9.6,26.6,18.4
2013/4/21,,17.7125,12.78,18.3,17.2
2013/4/22,,20.78333333,0,23.5,18.1
2013/4/23,,24.67916667,0.65,29.2,20.1
2013/4/24,,25.14166667,4.08,30,22.1
2013/4/25,,22.74090909,15.05,24,21.4
2013/4/26,,23.3125,5.74,26.5,20.2
2013/4/27,,21.76666667,20.02,25.2,19.1
2013/4/28,,23.60416667,1.3,26.3,21.5
2013/4/29,,25.92083333,0,31.1,20.6
2013/4/30,,27.4375,6.46,32.2,21.4
2013/5/1,,-0.4,29.92,-0.4,-0.4
2013/5/2,,-0.4,0,-0.4,-0.4
2013/5/3,,-0.4,0,-0.4,-0.4
2013/5/4,,-0.4,0,-0.4,-0.4
2013/5/5,,-0.4,0,-0.4,-0.4
2013/5/6,,-0.4,34.89,-0.4,-0.4
2013/5/7,,-0.4,15.37,-0.4,-0.4
2013/5/8,,-0.4,22.95,-0.4,-0.4
2013/5/9,,-0.4,0.83,-0.4,-0.4
2013/5/10,,-0.4,0,-0.4,-0.4
2013/5/11,,-0.4,101.66,-0.4,-0.4
2013/5/12,,-0.4,39.18,-0.4,-0.4
2013/5/13,,-0.4,0.35,-0.4,-0.4
2013/5/14,,-0.4,3.68,-0.4,-0.4
2013/5/15,,-0.4,15.19,-0.4,-0.4
2013/5/16,,-0.4,1,-0.4,-0.4
2013/5/17,,-0.4,17.03,-0.4,-0.4
2013/5/18,,-0.4,5.27,-0.4,-0.4
2013/5/19,,-0.4,0,-0.4,-0.4
2013/5/20,,-0.4,32.58,-0.4,-0.4
2013/5/21,,-0.4,39.55,-0.4,-0.4
2013/5/22,,-0.4,24.68,-0.4,-0.4
2013/5/23,,-0.4,3.86,-0.4,-0.4
2013/5/24,,-0.4,13.04,-0.4,-0.4
2013/5/25,,-0.4,0,-0.4,-0.4
2013/5/26,,-0.4,0,-0.4,-0.4
2013/5/27,,-0.4,0,-0.4,-0.4
2013/5/28,,-0.4,0,-0.4,-0.4
2013/5/29,,-0.4,2.77,-0.4,-0.4
2013/5/30,,-0.4,0,-0.4,-0.4
2013/5/31,,-0.4,0,-0.4,-0.4
2013/6/1,,-0.4,0,-0.4,-0.4
2013/6/2,,-0.4,0,-0.4,-0.4
2013/6/3,,27.925,0,29.9,26.8
2013/6/4,27.53,26.40416667,43.57,28.5,25.1
2013/6/5,16.21,26.025,22.54,28,24.3
2013/6/6,7.42,27.55416667,0,32.6,23.1
2013/6/7,5.82,28.48333333,0,32.1,25
2013/6/8,5.59,29.76956522,0,34.5,25.1
2013/6/9,5.56,29.14166667,6.68,33.3,25.8
2013/6/10,7.5,26.01666667,9.59,28,23.6
2013/6/11,21.66,25.67391304,59.56,28.3,23.5
2013/6/12,29.61,26.65416667,23.51,32.1,24.9
2013/6/13,21.5,27.43333333,0,30.3,24.4
2013/6/14,13.5,27.52916667,4.48,33.5,25
2013/6/15,8.36,28.68333333,0,32.6,24.7
2013/6/16,6.64,28.65833333,0,32.6,26.2
2013/6/17,6.16,28.49583333,0.82,31.4,26.3
2013/6/18,5.89,29.275,0,33.7,24.6
2013/6/19,5.73,29.33333333,0,33.9,26.1
2013/6/20,5.6,29.475,0,32.7,27.2
2013/6/21,5.35,29.8875,0,34.8,27.4
2013/6/22,5.48,29.45,0.52,33.4,26.8
2013/6/23,21.85,28.14166667,35.96,33.4,24.7
2013/6/24,15.47,28.97916667,0,34.3,25.6
2013/6/25,8.58,29.6375,0,33.1,25.8
2013/6/26,7.41,30.52083333,0,33.9,27
2013/6/27,6.24,30.94583333,0,34.6,27.6
2013/6/28,5.32,30.12916667,0,34.3,25.4
2013/6/29,5.11,30.34583333,0,34.8,25.2
2013/6/30,5,29.65,0,33.4,27.2
2013/7/1,4.95,29.99583333,0,33.9,25.7
2013/7/2,4.98,29.79166667,1.8,34.2,26.2
2013/7/3,4.9,30,0,34.5,25.4
2013/7/4,4.56,30.45833333,0,34.7,26.7
2013/7/5,7.86,28.90416667,18.84,35,26.4
2013/7/6,14.45,27.9173913,18.5,34.5,25.2
2013/7/7,8.09,27.10833333,11.24,34.2,23.6
2013/7/8,7.14,28.675,4.19,34,23.9
2013/7/9,5.61,28.74166667,0,33.1,25.7
2013/7/10,5.11,28.51666667,0,32.9,24.6
2013/7/11,4.99,29.1125,0,33.6,25.3
2013/7/12,7.64,28.44166667,75.61,31.6,26.5
2013/7/13,113.13,26.4,121.17,29,24.2
2013/7/14,14.97,27.62916667,7.9,34.3,23.5
2013/7/15,11.56,27.3375,11.59,32.2,25.1
2013/7/16,8.59,29.1,0,32.9,25.2
2013/7/17,4.72,29.45652174,0,33.4,25
2013/7/18,2.82,29.00833333,0,32.2,26.3
2013/7/19,2.55,28.23333333,0,31.4,25.6
2013/7/20,2.38,28.82,0,32.4,25.9
2013/7/21,2.31,29.61666667,0,32.5,27
2013/7/22,2.15,30.0375,0,34.5,25.9
2013/7/23,2.07,30.1625,0,34,26.9
2013/7/24,2.08,29.14583333,0,32.9,25.5
2013/7/25,5.97,28.05833333,61.47,33,25.2
2013/7/26,5.09,27.87916667,6.32,32.8,24.9
2013/7/27,4.18,28.35,1.67,33.6,25
2013/7/28,3.09,29.16666667,0,33.2,25.4
2013/7/29,2.55,29.93478261,0,34.8,25.6
2013/7/30,2.57,30.12916667,0.51,34.9,26.4
2013/7/31,2.75,28.33333333,14.58,34.1,25.5
2013/8/1,2.12,29.33333333,0,34.7,24.2
2013/8/2,2.04,28.6125,1.47,32.2,25.7
2013/8/3,1.99,29.8826087,0,34.1,25.9
2013/8/4,1.94,30.75,0,35.2,26
2013/8/5,1.89,31.08333333,0,35.8,26.4
2013/8/6,1.85,30.50416667,0.18,34.7,27.2
2013/8/7,1.91,30.51666667,0,34.2,26.9
2013/8/8,1.9,31.19583333,0,35.8,26.8
2013/8/9,1.88,30.5875,0,34.9,26.7
2013/8/10,1.87,29.9125,0,33.4,26.7
2013/8/11,1.88,30.28333333,0,33.8,26.3
2013/8/12,1.85,30.98333333,0,34.8,26.7
2013/8/13,1.86,31.225,0,35.1,27.3
2013/8/14,8.17,28.075,80.92,33.2,24.6
2013/8/15,4.55,26.7625,1.37,29.1,25.2
2013/8/16,5.01,27.45833333,14.63,33.2,24.5
2013/8/17,5.07,27.15416667,16.61,32.2,24.3
2013/8/18,3.29,28.2375,0,32.2,24.4
2013/8/19,2.52,29.70833333,0,34.5,24.9
2013/8/20,34.29,26.35416667,125.86,27.7,24.9
2013/8/21,116.15,26.9,220.89,28.6,25.9
2013/8/22,80.38,26.5,58.8,27.8,25
2013/8/23,50.67,27.04166667,78.61,32.2,24.5
2013/8/24,52.33,26.73478261,124.04,33.3,24.1
2013/8/25,23.17,27.56666667,0,32.9,23.6
2013/8/26,9.54,28.91666667,0,33.2,24.5
2013/8/27,5.55,30.05,0,33.5,26.7
2013/8/28,3.35,29.38333333,0,33.5,25.9
2013/8/29,8.08,26.40833333,49.84,28,24.5
2013/8/30,7.2,27.04166667,1.54,30.8,23.5
2013/8/31,11.35,25.74347826,86.89,28.3,24
2013/9/1,58.62,23.19583333,79.58,25.2,21.8
2013/9/2,19.69,24.91304348,0,29,21
2013/9/3,9.05,24.65217391,0,29.1,20.3
2013/9/4,5.14,25.71304348,0,29.1,22.5
2013/9/5,3.65,27.10454545,0,31,23.4
2013/9/6,2.68,29.81538462,0,33.2,26
2013/9/7,1.74,28.73043478,0,32.6,25.4
2013/9/8,1.61,28.80833333,0,31.8,25.3
2013/9/9,1.53,29.3875,0,32.7,26.2
2013/9/10,1.51,29.75833333,0,33.7,25.5
2013/9/11,2.13,29.875,0,33.7,24.9
2013/9/12,1.47,30.77083333,0.34,34.4,28.4
2013/9/13,2.2,28.76666667,38.49,34.9,25.1
2013/9/14,1.76,29.3375,0.35,33.7,25.4
2013/9/15,1.58,27.32352941,1.3,31.4,25.7
2013/9/16,1.42,27.95454545,0,31,25.4
2013/9/17,1.32,27.23636364,0,29.2,25.2
2013/9/18,1.31,27.34166667,5.74,29.2,25.9
2013/9/19,1.36,28.16086957,3.61,31.1,26.3
2013/9/20,4.05,26.55,50.68,29,24.6
2013/9/21,14.98,28.20833333,91.37,29.2,26.8
2013/9/22,28.28,28.81666667,14.66,29.8,26.9
2013/9/23,7.84,29.00833333,0.34,31.4,25.6
2013/9/24,3.39,29.34583333,0,33.1,27.1
2013/9/25,1.67,27.90833333,1.95,31.6,25.1
2013/9/26,2.56,24.60434783,16.01,26,23.3
2013/9/27,1.6,25.75238095,0,28.5,23.6
2013/9/28,3.25,27.20434783,0,29.5,25.5
2013/9/29,1.42,28.02083333,0,31.6,24.4
2013/9/30,1.84,25.05833333,4.68,26.5,24.4
2013/10/1,1.95,25.85416667,2.13,28.4,24.2
2013/10/2,1.5,25.23333333,0,27.6,21.7
2013/10/3,1.45,22.10833333,1.18,24.5,20.2
2013/10/4,1.42,22.90416667,5.72,25.5,20.8
2013/10/5,13.04,24.05,88.52,25.5,22.6
2013/10/6,89.49,25.13333333,67.18,26.3,23.6
2013/10/7,23.82,26.14583333,29.08,30.7,23.3
2013/10/8,10.11,27.41666667,2.97,31,23.7
2013/10/9,6.49,25.5,0,26.3,24.2
2013/10/10,3.97,26.86666667,0.65,30.3,23.6
2013/10/11,2.62,25.9875,8.81,27,24.6
2013/10/12,2.57,24.99583333,11.77,25.5,23.5
2013/10/13,2.35,25.87916667,0,27.7,24.3
2013/10/14,1.63,26.50833333,0,29.4,24.5
2013/10/15,1.51,24.85,0.65,27.5,23
2013/10/16,1.49,21.85652174,0,23,20.7
2013/10/17,1.4,22.58695652,0,25.6,19.8
2013/10/18,1.35,23.5125,0,25.5,21.8
2013/10/19,1.32,24.07083333,1.3,27,21.4
2013/10/20,1.34,24.15833333,1.33,27,21.8
2013/10/21,1.69,22.8,1.16,24.4,21
2013/10/22,1.33,21.58333333,0,24.8,18.7
2013/10/23,1.32,21.8875,1.33,23.7,20.3
2013/10/24,2.71,21.08333333,18.9,22.1,20
2013/10/25,2.7,20.16666667,0.34,21.4,19.7
2013/10/26,1.31,19.875,0,21.5,18.3
2013/10/27,1.34,21.2375,0,24.1,18.1
2013/10/28,1.26,22.7125,0,26.2,19.4
2013/10/29,1.26,23.94166667,0,27,20.5
2013/10/30,1.21,24.775,0,27.5,22.6
2013/10/31,1.24,23.46666667,0,25.4,22.2
2013/11/1,1.6,25.09166667,0.34,27.9,22.6
2013/11/2,1.28,25.25416667,0.17,28.4,23.4
2013/11/3,1.29,24.375,0.34,27.5,22.8
2013/11/4,2.4,21.96666667,0.34,22.8,21
2013/11/5,,21.64166667,0,22.9,20.8
2013/11/6,,24.04782609,0,27.4,22.3
2013/11/7,,23.62916667,0,25.4,22.6
2013/11/8,,26.025,0,30.3,22.8
2013/11/9,,27.10833333,0,31.4,21.9
2013/11/10,,26.3625,0,30.5,23.6
2013/11/11,,21.64166667,4.55,24.5,20.1
2013/11/12,,20.74347826,0.35,21.7,19.6
2013/11/13,,20.625,3.49,21.7,19.4
2013/11/14,,22.95416667,0,26.1,20.4
2013/11/15,,21.125,5.85,22.5,20
2013/11/16,,19.87083333,0.65,21,18.7
2013/11/17,,18.4875,0,21.9,15.8
2013/11/18,,17.09166667,0,20,15.1
2013/11/19,,17.5,0,20.1,15
2013/11/20,,19.75416667,0,22.8,17.3
2013/11/21,,20.72083333,0,22.2,19.3
2013/11/22,,20.45454545,0,21.1,19.9
2013/11/23,,23.48181818,0,28,19.7
